player_id,player_name,position,mean,std,p10,p25,p50,p75,p90,risk_adjusted_0.5,risk_adjusted_1.0,p_positive,realized_career_vorp,anchor_season,inside_50,inside_80
00-0031428,A.Robinson,WR,58.05625535300861,83.4026392154295,0.0,0.0,0.0,138.18985350704696,200.52224963511318,-41.70131960771475,-83.4026392154295,0.429,193.11172844579602,2017,false,true
00-0031431,M.Lee,WR,56.85034850345574,82.91241878760535,0.0,0.0,5.977751635868184,87.31270478926281,202.98602587339025,-35.47845775793449,-76.93466715173716,0.513,0.0,2017,true,true
00-0031484,C.Manhertz,TE,1.0570758990403308,5.0872800615123435,0.0,0.0,0.0,0.0,0.0,-2.5436400307561717,-5.0872800615123435,0.072,0.0,2017,true,true
00-0031503,J.Winston,QB,267.1027905329566,214.3654754082498,0.0,2.372168267000588,296.91992474710946,433.996016369656,551.1257357669328,189.73718704298454,82.55444933885965,0.755,80.3357277882798,2017,true,true
00-0031511,D.White,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,true,true
00-0031514,Q.Bray,WR,0.13974329749461972,0.8894449273548344,0.0,0.0,0.0,0.0,0.0,-0.4447224636774172,-0.8894449273548344,0.051,0.0,2017,true,true
00-0031533,R.Telfer,TE,1.9662410259637402,7.812238780358103,0.0,0.0,0.0,0.0,1.402046713294913,-3.9061193901790516,-7.812238780358103,0.116,0.0,2017,true,true
00-0031544,A.Cooper,WR,242.91061072448568,225.81852112654377,0.0,0.0,278.1607663229579,436.4921050572091,556.5303853464505,165.251505759686,52.342245196414126,0.635,328.8203946868587,2017,true,true
00-0031545,K.White,WR,55.64785777003816,111.37034341046726,0.0,0.0,0.0,34.07897876216056,266.32628999903415,-55.68517170523363,-111.37034341046726,0.308,0.0,2017,true,true
00-0031547,D.Parker,WR,54.678315060812466,80.58441443681961,0.0,0.0,0.0,97.55215439095056,195.4111670270908,-40.29220721840981,-80.58441443681961,0.459,103.12155831347086,2017,false,true
00-0031549,N.Agholor,WR,158.10927161438673,196.53694312680108,0.0,0.0,44.39006973489976,303.47844786792535,488.8983313664264,-53.87840182850078,-152.14687339190132,0.563,59.12126243116627,2017,true,true
00-0031558,M.Williams,TE,11.378467657300577,27.870547797665363,0.0,0.0,0.0,0.0,53.52484306605852,-13.935273898832682,-27.870547797665363,0.217,0.0,2017,true,true
00-0031560,J.Strong,WR,10.129332345449004,25.113755586515147,0.0,0.0,0.0,0.0,38.163931368434206,-12.556877793257573,-25.113755586515147,0.245,0.0,2017,true,true
00-0031568,B.Petty,QB,5.24668909280149,21.029507217555476,0.0,0.0,0.0,0.0,7.039936972026222,-10.514753608777738,-21.029507217555476,0.136,0.0,2017,true,true
00-0031570,J.Hardy,WR,52.5185142733879,99.36004497292433,0.0,0.0,0.0,45.549002767149204,221.8703209231048,-49.680022486462164,-99.36004497292433,0.383,0.0,2017,true,true
00-0031577,J.Allen,RB,87.91089438494816,123.39182712311553,0.0,0.0,0.0,170.57831523107336,303.2172030783713,-61.69591356155777,-123.39182712311553,0.48,0.0,2017,true,true
00-0031588,S.Diggs,WR,228.05541543792637,217.9054836981927,0.0,0.0,247.39104834738407,416.18705228018143,541.4980597169999,138.43830649828772,29.48556464919136,0.622,490.533655773162,2017,false,true
00-0031589,B.Hundley,QB,17.37842471349175,52.708861961682,0.0,0.0,0.0,0.0,57.171804846926086,-26.354430980841,-52.708861961682,0.155,0.0,2017,true,true
00-0031590,J.Ajayi,RB,43.27367472835946,77.22253478710417,0.0,0.0,0.0,55.032450481106814,184.10326424726432,-38.61126739355208,-77.22253478710417,0.359,0.0,2017,true,true
00-0031598,N.Boyle,TE,0.5106067674414462,3.0860038649458907,0.0,0.0,0.0,0.0,0.0,-1.5430019324729454,-3.0860038649458907,0.062,0.0,2017,true,true
00-0031599,C.Artis-Payne,RB,1.6266794824126676,7.111306146419111,0.0,0.0,0.0,0.0,0.0,-3.5556530732095557,-7.111306146419111,0.081,0.0,2017,true,true
00-0031609,A.Derby,TE,15.101626066721604,40.16017891198152,0.0,0.0,0.0,0.0,69.3985835923426,-20.08008945599076,-40.16017891198152,0.187,0.0,2017,true,true
00-0031665,Z.Zenner,RB,19.907245425256956,54.77776194770021,0.0,0.0,0.0,0.0,90.5707789574214,-27.388880973850107,-54.77776194770021,0.179,0.0,2017,true,true
00-0031682,T.Ward,RB,5.011457940002267,16.29919620449469,0.0,0.0,0.0,0.0,11.798283440778103,-8.149598102247346,-16.29919620449469,0.132,0.0,2017,true,true
00-0031687,R.Mostert,RB,2.729482298325772,9.352158035965981,0.0,0.0,0.0,0.0,4.321326663698858,-4.676079017982991,-9.352158035965981,0.121,61.86737406629821,2017,false,false
00-0031690,E.Tomlinson,TE,5.05121358137082,16.240862240572447,0.0,0.0,0.0,0.0,14.799650836884126,-8.120431120286224,-16.240862240572447,0.152,0.0,2017,true,true
00-0031697,J.Taylor,WR,18.798447484747854,43.95672235432353,0.0,0.0,0.0,1.3362710401122744,93.91168833893526,-21.978361177161766,-43.95672235432353,0.261,0.0,2017,true,true
00-0031731,C.Grant,RB,11.84968353845457,34.970661208876805,0.0,0.0,0.0,0.0,42.350359102583745,-17.485330604438403,-34.970661208876805,0.167,0.0,2017,true,true
00-0031743,A.Hunt,RB,4.2616397295049895,14.42370781840468,0.0,0.0,0.0,0.0,10.788105327257846,-7.21185390920234,-14.42370781840468,0.124,0.0,2017,true,true
00-0031744,M.LaCosse,TE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,true,true
00-0031782,E.Rogers,WR,38.706156220394895,70.71692027655955,0.0,0.0,0.0,46.32279749372713,165.2696224900375,-35.358460138279774,-70.71692027655955,0.344,0.0,2017,true,true
00-0031793,T.Watson,RB,4.723496198180739,15.579171858227026,0.0,0.0,0.0,0.0,11.86477715887272,-7.789585929113513,-15.579171858227026,0.133,0.0,2017,true,true
00-0031800,T.Heinicke,QB,3.602915024621412,15.679185795268529,0.0,0.0,0.0,0.0,0.7347884463656129,-7.839592897634264,-15.679185795268529,0.103,15.071415553832367,2017,false,false
00-0031801,J.Leslie,WR,0.1694710307780567,1.4952475739334632,0.0,0.0,0.0,0.0,0.0,-0.7476237869667316,-1.4952475739334632,0.033,0.0,2017,true,true
00-0031806,M.Brown,RB,8.697220658521164,28.37726012818281,0.0,0.0,0.0,0.0,19.85378746041641,-14.188630064091406,-28.37726012818281,0.136,0.0,2017,true,true
00-0031834,L.Pinkard,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,true,true
00-0031868,D.Byrd,WR,2.3469411110487584,6.556011327362645,0.0,0.0,0.0,0.0,9.723837485228298,-3.2780056636813226,-6.556011327362645,0.177,0.0,2017,true,true
00-0031884,G.Holmes,TE,0.0011902406280364392,0.037619889418709924,0.0,0.0,0.0,0.0,0.0,-0.018809944709354962,-0.037619889418709924,0.001,0.0,2017,true,true
00-0031897,T.Rawls,RB,59.79322745204089,98.83133180670448,0.0,0.0,0.0,99.50220317343668,235.2419859412882,-49.41566590335224,-98.83133180670448,0.366,0.0,2017,true,true
00-0031900,R.Smith,RB,34.03948245635184,81.69052936801404,0.0,0.0,0.0,1.427596189131653,158.6815307802848,-40.84526468400702,-81.69052936801404,0.264,0.0,2017,true,true
00-0031939,M.Jones,RB,64.42123430783366,115.61030836732971,0.0,0.0,0.0,84.92330392586123,274.79193207464624,-57.805154183664854,-115.61030836732971,0.342,0.0,2017,true,true
00-0031941,J.Crowder,WR,136.52930388144694,155.05816231827808,0.0,0.0,56.28222287423944,276.2317884437575,380.61145634073614,-21.246858284899602,-98.77593944403864,0.561,70.20958329908771,2017,true,true
00-0031951,J.O'Shaughnessy,TE,1.7108298490396467,7.528423687779857,0.0,0.0,0.0,0.0,0.0,-3.7642118438899286,-7.528423687779857,0.098,0.0,2017,true,true
00-0031959,M.Murphy,RB,2.362676061971163,8.110657209736306,0.0,0.0,0.0,0.0,4.738489815074111,-4.055328604868153,-8.110657209736306,0.122,0.0,2017,true,true
00-0032004,W.Tye,TE,8.265278514883573,25.864769660732254,0.0,0.0,0.0,0.0,26.32156434502654,-12.932384830366127,-25.864769660732254,0.142,0.0,2017,true,true
00-0032009,A.Humphries,WR,62.76218989415782,83.02546081529958,0.0,0.0,0.0,143.0649174809539,197.673644646197,-41.51273040764979,-83.02546081529958,0.463,48.93913043478259,2017,true,true
00-0032048,M.Brown,RB,9.476686422018698,24.581498217012346,0.0,0.0,0.0,0.0,38.99649431546877,-12.290749108506173,-24.581498217012346,0.204,0.0,2017,true,true
00-0032054,B.Perriman,WR,31.632791555149673,55.10742249110341,0.0,0.0,0.0,47.79566046257462,125.60126740157732,-27.553711245551703,-55.10742249110341,0.362,3.6294896030245622,2017,true,true
00-0032055,D.Funchess,WR,162.47146350366233,198.81219140473635,0.0,0.0,79.96284037913802,281.40413566752966,504.26833807624706,-19.44325532323016,-118.84935102559834,0.561,0.0,2017,true,true
00-0032058,T.Coleman,RB,84.84987199050154,111.09442294358769,0.0,0.0,0.0,187.30625346611595,267.48023121927616,-55.547211471793844,-111.09442294358769,0.489,73.8601134215501,2017,true,true
00-0032062,B.Bell,TE,0.17962858845207347,1.7721097601861944,0.0,0.0,0.0,0.0,0.0,-0.8860548800930972,-1.7721097601861944,0.026,0.0,2017,true,true
00-0032063,M.Davis,RB,41.70847458960308,89.9115466085878,0.0,0.0,0.0,12.34440780891362,203.02776928791994,-44.9557733042939,-89.9115466085878,0.303,84.56078987710883,2017,false,true
00-0032098,D.Brown,TE,1.8969175038150408,8.595857349879132,0.0,0.0,0.0,0.0,0.0,-4.297928674939566,-8.595857349879132,0.09,0.0,2017,true,true
00-0032104,A.Abdullah,RB,84.90094275853738,119.03917900443035,0.0,0.0,0.0,174.13671811589137,286.64988833070294,-59.519589502215176,-119.03917900443035,0.447,0.0,2017,true,true
00-0032112,J.Nelson,WR,64.73593539043173,117.73409650273229,0.0,0.0,0.0,74.36938730224715,281.5971864487638,-58.86704825136614,-117.73409650273229,0.348,0.0,2017,true,true
00-0032115,K.Clay,WR,18.363987655439647,42.09279814403065,0.0,0.0,0.0,0.16096290725246543,84.93331418738939,-21.046399072015326,-42.09279814403065,0.251,0.0,2017,true,true
00-0032117,N.O'Leary,TE,8.165599691314704,21.326383480170634,0.0,0.0,0.0,0.0,37.066911451857365,-10.663191740085317,-21.326383480170634,0.222,0.0,2017,true,true
00-0032120,N.Sterling,TE,0.0036299071129449094,0.11473033349101419,0.0,0.0,0.0,0.0,0.0,-0.057365166745507096,-0.11473033349101419,0.001,0.0,2017,true,true
00-0032123,T.McBride,WR,11.594889923906885,35.62157556051414,0.0,0.0,0.0,0.0,26.471259233071706,-17.81078778025707,-35.62157556051414,0.159,0.0,2017,true,true
00-0032128,C.Conley,WR,36.039154423201346,64.43148135248649,0.0,0.0,0.0,45.123517594203136,155.22315826230007,-32.21574067624324,-64.43148135248649,0.351,16.030245746691865,2017,true,true
00-0032130,J.Fowler,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,true,true
00-0032134,C.Uzomah,TE,10.521073738434898,31.150480589836015,0.0,0.0,0.0,0.0,37.4296204108879,-15.575240294918007,-31.150480589836015,0.159,49.976693908326524,2017,false,false
00-0032135,J.James,TE,25.923677024588535,42.17188598433395,0.0,0.0,0.0,51.57404607064619,98.96425126969069,-21.085942992166974,-42.17188598433395,0.358,7.478260869565226,2017,true,true
00-0032139,B.Koyack,TE,0.02117608312405928,0.4656480815220167,0.0,0.0,0.0,0.0,0.0,-0.23282404076100835,-0.4656480815220167,0.004,0.0,2017,true,true
00-0032141,G.Swaim,TE,0.048956239157210285,0.5650140504764988,0.0,0.0,0.0,0.0,0.0,-0.2825070252382494,-0.5650140504764988,0.013,0.0,2017,true,true
00-0032144,M.Gordon,RB,350.9929730264818,294.0303526257828,0.0,0.0,437.04117100814386,634.8702864793103,700.5568073387119,290.02599469525245,143.01081838236104,0.678,281.9169242534154,2017,true,true
00-0032156,T.Siemian,QB,36.375520006182086,96.7865345310222,0.0,0.0,0.0,0.0,175.33605178938353,-48.3932672655111,-96.7865345310222,0.172,0.0,2017,true,true
00-0032160,Ty.Williams,WR,72.24834107666459,81.75023756033856,0.0,0.0,27.77018794013258,151.5441940560132,194.28453319110628,-13.104930840036701,-53.98004962020598,0.57,12.08846880907373,2017,true,true
00-0032166,S.Coates,WR,3.6826098417395494,12.775720184165511,0.0,0.0,0.0,0.0,9.412008056569187,-6.3878600920827555,-12.775720184165511,0.166,0.0,2017,true,true
00-0032187,Da.Johnson,RB,120.05137160093825,175.18625417935036,0.0,0.0,0.0,216.53900714351064,422.05955094413224,-87.59312708967518,-175.18625417935036,0.492,167.7221993917975,2017,true,true
00-0032188,V.Mayle,TE,18.30428901328191,44.38976499686102,0.0,0.0,0.0,0.0,90.87827692331784,-22.19488249843051,-44.38976499686102,0.213,0.0,2017,true,true
00-0032200,T.Montgomery,WR,43.6122743790198,83.71460969248157,0.0,0.0,0.0,35.16742514045402,192.6605094466929,-41.85730484624079,-83.71460969248157,0.327,0.0,2017,true,true
00-0032208,P.Dorsett,WR,59.503861445131264,109.21537726372486,0.0,0.0,0.0,75.84646677808591,255.46832760864788,-54.60768863186243,-109.21537726372486,0.339,0.0,2017,true,true
00-0032209,T.Yeldon,RB,108.37826250526476,160.63016264341957,0.0,0.0,0.0,194.99510167157268,406.31476441944176,-80.31508132170978,-160.63016264341957,0.484,47.565217391304365,2017,true,true
00-0032211,T.Lockett,WR,49.402266461360604,71.4785640526439,0.0,0.0,0.0,86.40043115127258,172.1209273840897,-35.73928202632195,-71.4785640526439,0.486,359.93954076095696,2017,false,false
00-0032214,T.Kroft,TE,29.29719104273596,49.07804596274344,0.0,0.0,0.0,45.34540290361391,116.75600236120205,-24.53902298137172,-49.07804596274344,0.388,0.0,2017,true,true
00-0032227,J.Heuerman,TE,12.845430360558039,34.0747435834273,0.0,0.0,0.0,0.0,53.19158511558454,-17.03737179171365,-34.0747435834273,0.201,0.0,2017,true,true
00-0032241,T.Gurley,RB,378.7906789667451,324.45654158622597,0.0,0.0,451.28816467683964,681.2460481881691,798.5142281395242,289.05989388372666,126.83162309061368,0.689,318.50628749897265,2017,true,true
00-0032245,S.Mannion,QB,2.8424375200815413,13.15175976610422,0.0,0.0,0.0,0.0,0.0,-6.57587988305211,-13.15175976610422,0.094,0.0,2017,true,true
00-0032250,K.Williams,WR,0.15953452450091643,1.54989402281708,0.0,0.0,0.0,0.0,0.0,-0.77494701140854,-1.54989402281708,0.029,0.0,2017,true,true
00-0032256,C.Walford,TE,0.19723986558100545,1.7069964336514563,0.0,0.0,0.0,0.0,0.0,-0.8534982168257281,-1.7069964336514563,0.032,0.0,2017,true,true
00-0032257,D.Johnson,RB,195.1229835419662,202.37361906200448,0.0,0.0,170.6842659281444,316.5950933765856,511.92067691365776,69.49745639714217,-31.689353133860067,0.64,32.39319470699432,2017,true,true
00-0032268,M.Mariota,QB,284.3378810905076,236.0674664924797,0.0,0.06702044833522655,295.85250485847905,480.76439706902136,605.4114235906551,177.8187716122392,59.785038365999355,0.75,14.159593421295305,2017,true,true
00-0032298,B.Hill,RB,13.257917001794764,37.73243889397887,0.0,0.0,0.0,0.0,53.83566832863691,-18.866219446989437,-37.73243889397887,0.179,0.0,2017,true,true
00-0032319,R.Travis,TE,0.4176244495732504,2.864909419505201,0.0,0.0,0.0,0.0,0.0,-1.4324547097526006,-2.864909419505201,0.04,0.0,2017,true,true
00-0032355,C.Rogers,WR,48.534820825362814,94.35017452305455,0.0,0.0,0.0,33.59571281845895,217.18656538883465,-47.175087261527274,-94.35017452305455,0.36,0.0,2017,true,true
00-0032362,M.Harris,WR,4.928534643600203,16.888485366465748,0.0,0.0,0.0,0.0,7.81937927124486,-8.444242683232874,-16.888485366465748,0.138,0.0,2017,true,true
00-0032371,R.Kelley,RB,76.67152541836502,135.998888352323,0.0,0.0,0.0,95.71450048984707,322.3805164834832,-67.9994441761615,-135.998888352323,0.357,0.0,2017,true,true
00-0032377,J.Ferguson,RB,1.9286473814450682,6.874372218744576,0.0,0.0,0.0,0.0,1.8954218765474677,-3.437186109372288,-6.874372218744576,0.113,0.0,2017,true,true
00-0032385,S.Shepard,WR,146.78278983426415,150.40547281296764,0.0,0.0,115.28106967830436,296.93369634327297,361.7548465460406,40.07833327182054,-35.12440313466328,0.584,60.66297361716116,2017,true,true
00-0032392,A.Hooper,TE,66.15787669307647,85.2030630806204,0.0,0.0,5.156703453157121,137.67623050059558,206.3749642370407,-37.44482808715308,-80.04635962746327,0.522,174.41762597176688,2017,false,true
00-0032393,C.Prosise,RB,55.93063673860772,107.08089553256752,0.0,0.0,0.0,51.12558486601889,236.09369827099906,-53.54044776628376,-107.08089553256752,0.325,0.0,2017,true,true
00-0032394,N.Vannett,TE,11.873796014616008,30.404947996741637,0.0,0.0,0.0,0.0,53.30135456667208,-15.202473998370818,-30.404947996741637,0.206,0.0,2017,true,true
00-0032398,C.Moore,WR,32.66337583697243,72.75147407261395,0.0,0.0,0.0,6.5697149296522035,156.36305457596404,-36.37573703630697,-72.75147407261395,0.284,0.0,2017,true,true
00-0032404,T.Ervin,RB,2.25616551043407,7.718796866518412,0.0,0.0,0.0,0.0,3.952679541862585,-3.859398433259206,-7.718796866518412,0.115,0.0,2017,true,true
00-0032417,P.Perkins,RB,41.031214847959646,81.34481287732888,0.0,0.0,0.0,24.21017463598656,185.3728503643259,-40.67240643866444,-81.34481287732888,0.301,0.0,2017,true,true
00-0032423,T.Davis,WR,0.7857581519131057,2.9097215068785416,0.0,0.0,0.0,0.0,2.594926058518806,-1.4548607534392708,-2.9097215068785416,0.142,0.0,2017,true,true
00-0032426,A.Collins,RB,64.85778967415193,89.63239764647994,0.0,0.0,0.0,127.13271659032625,210.13904604630181,-44.81619882323997,-89.63239764647994,0.495,0.0,2017,true,true
00-0032429,J.Adams,TE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,true,true
00-0032430,D.Morgan,TE,5.366802135361665,16.963131054923064,0.0,0.0,0.0,0.0,16.322379742209197,-8.481565527461532,-16.963131054923064,0.154,0.0,2017,true,true
00-0032431,J.Rudock,QB,3.0420657244187472,13.428980398248466,0.0,0.0,0.0,0.0,1.802996238102151,-6.714490199124233,-13.428980398248466,0.112,0.0,2017,true,true
00-0032450,D.Washington,RB,0.5666589910291971,2.91705679748317,0.0,0.0,0.0,0.0,0.0,-1.458528398741585,-2.91705679748317,0.062,0.0,2017,true,true
00-0032464,K.Raymond,WR,0.02017835575847056,0.4509047769324358,0.0,0.0,0.0,0.0,0.0,-0.2254523884662179,-0.4509047769324358,0.004,1.8867857104570165,2017,false,false
00-0032475,T.McEvoy,WR,19.937481697282994,47.25348617035325,0.0,0.0,0.0,5.576139187527383,91.7763065331905,-23.626743085176624,-47.25348617035325,0.283,0.0,2017,true,true
00-0032523,H.Krieger-Coble,TE,0.02996019351620659,0.37743650492154424,0.0,0.0,0.0,0.0,0.0,-0.18871825246077212,-0.37743650492154424,0.009,0.0,2017,true,true
00-0032543,A.Erickson,WR,13.573314763385314,36.34144331212702,0.0,0.0,0.0,0.0,63.4399031553037,-18.17072165606351,-36.34144331212702,0.203,0.0,2017,true,true
00-0032553,J.Billingsley,WR,0.003172167827372525,0.10026258562540794,0.0,0.0,0.0,0.0,0.0,-0.05013129281270397,-0.10026258562540794,0.001,0.0,2017,true,true
00-0032577,D.Foster,RB,8.801289049277194,23.069641621059912,0.0,0.0,0.0,0.0,37.52700438251688,-11.534820810529956,-23.069641621059912,0.201,0.0,2017,true,true
00-0032602,J.McKissic,RB,81.66945885614979,115.5719730396382,0.0,0.0,0.0,167.1118403071274,278.0918872833363,-57.7859865198191,-115.5719730396382,0.452,51.051847299001956,2017,true,true
00-0032621,R.Scott,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,true,true
00-0032626,G.Allison,WR,38.93967873180404,71.73385117821778,0.0,0.0,0.0,48.33220297754347,159.57340674499017,-35.86692558910889,-71.73385117821778,0.34,0.0,2017,true,true
00-0032630,J.Callahan,QB,1.9607879759514266,8.323776689023102,0.0,0.0,0.0,0.0,0.33899290638713897,-4.161888344511551,-8.323776689023102,0.102,0.0,2017,true,true
00-0032650,R.Malleck,TE,0.0607987390591606,0.6293934384681565,0.0,0.0,0.0,0.0,0.0,-0.31469671923407827,-0.6293934384681565,0.014,0.0,2017,true,true
00-0032656,D.Powe,WR,4.302439248085115,12.701173823695084,0.0,0.0,0.0,0.0,16.608173658329374,-6.350586911847542,-12.701173823695084,0.159,0.0,2017,true,true
00-0032659,R.Lewis,WR,57.602076570032935,107.23807892673528,0.0,0.0,0.0,69.15146715560323,257.4928528132865,-53.61903946336764,-107.23807892673528,0.321,0.0,2017,true,true
00-0032661,B.Braunecker,TE,0.00015701120721684165,0.004962647143662211,0.0,0.0,0.0,0.0,0.0,-0.0024813235718311056,-0.004962647143662211,0.001,0.0,2017,true,true
00-0032688,R.Anderson,WR,164.55748012024125,189.97736629815697,0.0,0.0,112.94418757705805,275.46179593641045,491.73498062478,17.955504427979562,-77.03317872109892,0.592,105.87817081842906,2017,true,true
00-0032689,J.Vander Laan,TE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,true,true
00-0032705,E.Eagan,WR,0.03408870983205477,0.4516487176534998,0.0,0.0,0.0,0.0,0.0,-0.2258243588267499,-0.4516487176534998,0.01,0.0,2017,true,true
00-0032707,A.Jones,WR,0.24204839505837009,1.4326812957863375,0.0,0.0,0.0,0.0,0.0,-0.7163406478931688,-1.4326812957863375,0.05,0.0,2017,true,true
00-0032724,B.Treggs,WR,10.144702813343352,22.35604494728777,0.0,0.0,0.0,5.149247292837363,36.760330189210265,-11.178022473643885,-22.35604494728777,0.28,0.0,2017,true,true
00-0032725,S.Anderson,TE,33.605802807087514,75.6986127792931,0.0,0.0,0.0,0.0,162.3124972149944,-37.84930638964655,-75.6986127792931,0.239,0.0,2017,true,true
00-0032741,P.Barber,RB,17.906923417129175,46.93358574635228,0.0,0.0,0.0,0.0,85.86004059029749,-23.46679287317614,-46.93358574635228,0.188,27.739130434782616,2017,false,true
00-0032745,A.Cross,TE,0.0002184391748155478,0.00690419853574641,0.0,0.0,0.0,0.0,0.0,-0.003452099267873205,-0.00690419853574641,0.001,0.0,2017,true,true
00-0032760,J.Doctson,WR,85.5183930646196,137.47455874886157,0.0,0.0,0.0,128.51037904484136,338.5034533256835,-68.73727937443078,-137.47455874886157,0.433,0.0,2017,true,true
00-0032764,D.Henry,RB,66.39352329558214,99.26274704529747,0.0,0.0,0.0,124.13310675846618,239.51034597278795,-49.63137352264874,-99.26274704529747,0.46,482.67392635849285,2017,false,false
00-0032765,M.Thomas,WR,239.47600117664243,222.78429111110665,0.0,0.0,264.1400803697828,425.1220945592124,542.5077786715763,152.7479348142295,41.35578925867617,0.652,345.13572778827984,2017,true,true
00-0032775,D.Robinson,WR,9.655534865808114,26.265826163615593,0.0,0.0,0.0,0.0,35.75308545182305,-13.132913081807796,-26.265826163615593,0.191,0.0,2017,true,true
00-0032780,Jo.Howard,RB,186.27693109592792,163.2212724500113,0.0,0.0,226.79130254827612,326.0644919650493,392.4083098723187,145.1806663232705,63.57003009826482,0.646,53.56521739130435,2017,true,true
00-0032782,W.Smallwood,RB,49.77286743239798,112.14391973937813,0.0,0.0,0.0,0.0,234.93277176422396,-56.07195986968907,-112.14391973937813,0.239,0.0,2017,true,true
00-0032784,K.Hogan,QB,61.363289486747846,139.35525595481144,0.0,0.0,0.0,0.0,311.6101790357674,-69.67762797740572,-139.35525595481144,0.222,0.0,2017,true,true
00-0032791,J.Grant,WR,5.689541647187547,19.391047634139085,0.0,0.0,0.0,0.0,10.770118500752352,-9.695523817069542,-19.391047634139085,0.141,0.0,2017,true,true
00-0032792,N.Sudfeld,QB,0.0048371950021794535,0.15288903503397816,0.0,0.0,0.0,0.0,0.0,-0.07644451751698908,-0.15288903503397816,0.001,0.0,2017,true,true
00-0032794,D.Vitale,RB,5.685108413244887,16.762337885090375,0.0,0.0,0.0,0.0,21.246739853330045,-8.381168942545187,-16.762337885090375,0.164,0.0,2017,true,true
00-0032795,C.Core,WR,0.02570391041281562,0.3532471741959253,0.0,0.0,0.0,0.0,0.0,-0.17662358709796264,-0.3532471741959253,0.009,0.0,2017,true,true
00-0032804,D.Lasco,RB,10.765173289782073,28.031266078221176,0.0,0.0,0.0,0.0,48.556783311978826,-14.015633039110588,-28.031266078221176,0.192,0.0,2017,true,true
00-0032839,H.Sharp,WR,24.173628300024863,55.05959170844339,0.0,0.0,0.0,9.575705323952981,103.16757625923596,-27.529795854221696,-55.05959170844339,0.295,0.0,2017,true,true
00-0032881,T.Lewis,WR,20.737902774921906,48.84253107071142,0.0,0.0,0.0,0.15354705892469223,100.13318580000079,-24.42126553535571,-48.84253107071142,0.252,0.0,2017,true,true
00-0032926,K.Brent,WR,0.15292696526862692,0.9887894984978165,0.0,0.0,0.0,0.0,0.0,-0.49439474924890825,-0.9887894984978165,0.042,0.0,2017,true,true
00-0032935,J.Holton,WR,25.420054825691086,62.94395324446592,0.0,0.0,0.0,0.0,120.7774451889585,-31.47197662223296,-62.94395324446592,0.215,0.0,2017,true,true
00-0032937,M.McCaffrey,WR,0.8926662488845482,3.45181743060708,0.0,0.0,0.0,0.0,0.310338641647379,-1.72590871530354,-3.45181743060708,0.106,0.0,2017,true,true
00-0032940,D.Washington,RB,66.63933972127712,147.01348723597542,0.0,0.0,0.0,3.8593475987172234,325.310928897111,-73.50674361798771,-147.01348723597542,0.263,0.0,2017,true,true
00-0032950,C.Wentz,QB,294.60395772803093,224.88878345604505,0.0,26.068784754341753,306.17550385641374,494.31205886224484,584.3469511711135,193.7311121283912,81.2867204003687,0.77,110.45997405669655,2017,true,true
00-0032951,L.Treadwell,WR,41.14966246970574,99.0524645464032,0.0,0.0,0.0,0.0,209.64646259444757,-49.5262322732016,-99.0524645464032,0.236,0.0,2017,true,true
00-0032959,C.Peake,WR,0.35138093481657906,2.2041382366530717,0.0,0.0,0.0,0.0,0.0,-1.1020691183265359,-2.2041382366530717,0.039,0.0,2017,true,true
00-0032964,B.Marshall,RB,7.863987320171987,20.62036076116234,0.0,0.0,0.0,0.0,36.43685966791619,-10.31018038058117,-20.62036076116234,0.193,0.0,2017,true,true
00-0032966,C.Coleman,WR,99.95089463119739,187.64603605469094,0.0,0.0,0.0,98.26210316417331,439.26348026338377,-93.82301802734547,-187.64603605469094,0.387,0.0,2017,true,true
00-0032972,D.Booker,RB,82.81198149103419,147.25969206096624,0.0,0.0,0.0,96.03154006603026,363.1104469294274,-73.62984603048312,-147.25969206096624,0.385,12.57857140304675,2017,true,true
00-0032977,R.Higgins,WR,37.36745291411578,85.41754369426828,0.0,0.0,0.0,3.9385808692634905,186.42640114287065,-42.70877184713414,-85.41754369426828,0.278,0.0,2017,true,true
00-0032980,M.Johnson,WR,11.145198860310984,25.462484975205314,0.0,0.0,0.0,5.550341146200822,42.260986466046916,-12.731242487602657,-25.462484975205314,0.29,0.0,2017,true,true
00-0033006,J.Mickens,WR,34.253033016325666,67.81801722315465,0.0,0.0,0.0,30.000390692696406,152.96664745570243,-33.90900861157733,-67.81801722315465,0.324,0.0,2017,true,true
00-0033009,T.Boyd,WR,74.77886346165819,109.25133251433839,0.0,0.0,0.0,169.24306722763168,261.3397422345037,-54.62566625716919,-109.25133251433839,0.42,236.7898288826435,2017,false,true
